sl_name,metasub_name,ha_name,barcode,plate_id,plate_position,city,elevation,latitude,longitude,project,setting,surface,surface_material,traffic_level
None,None,5106-CEM-0550,None,plate_0007,d06,london,under_ground,51.482032000,-0.112797000,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0551,None,plate_0007,d07,london,under_ground,51.472241139,-0.122895213,csd17,urban,handrail,metal,
None,None,5106-CEM-0552,None,plate_0007,d08,london,under_ground,51.464923475,-0.129515616,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0553,None,plate_0007,d09,london,under_ground,51.461803357,-0.138295129,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0554,None,plate_0007,d10,london,under_ground,51.452674157,-0.147959970,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0555,None,plate_0007,d11,london,under_ground,51.443404055,-0.153182996,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0556,None,plate_0007,d12,london,under_ground,51.435836120,-0.159677894,csd17,urban,handrail,metal,
None,None,5106-CEM-0557,None,plate_0007,e01,london,under_ground,51.427516012,-0.167954323,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0558,None,plate_0007,e02,london,under_ground,51.418149511,-0.177678808,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0559,None,plate_0007,e03,london,under_ground,51.415307000,-0.191915000,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0560,None,plate_0007,e04,london,above_ground_open,51.402413117,-0.194767862,csd17,urban,handrail,metal,
None,None,5106-CEM-0561,None,plate_0007,e05,london,above_ground_open,51.613684847,-0.274946709,csd17,urban,handrail,wood,
None,None,5106-CEM-0562,None,plate_0007,e06,london,above_ground_open,51.602738309,-0.264170829,csd17,urban,handrail,metal_wood,
None,None,5106-CEM-0563,None,plate_0007,e07,london,above_ground_open,51.595351419,-0.250108975,csd17,urban,handrail,metal_wood,
None,None,5106-CEM-0564,None,plate_0007,e08,london,above_ground_open,51.583358035,-0.226465843,csd17,urban,handrail,metal_wood,
None,None,5106-CEM-0565,None,plate_0007,e09,london,above_ground_open,51.576860881,-0.213428926,csd17,urban,handrail,wood,
None,None,5106-CEM-0566,None,plate_0007,e10,london,above_ground_open,51.572285858,-0.193965660,csd17,urban,handrail,wood,
None,None,5106-CEM-0567,None,plate_0007,e11,london,under_ground,51.556754839,-0.178202920,csd17,urban,handrail,wood,
None,None,5106-CEM-0568,None,plate_0007,e12,london,under_ground,51.550493839,-0.164212238,csd17,urban,handrail,wood,
None,None,5106-CEM-0569,None,plate_0007,f01,london,under_ground,51.544151895,-0.153701577,csd17,urban,handrail,wood,
None,None,5106-CEM-0570,None,plate_0007,f02,london,under_ground,51.52458249,-0.138254185,csd17,urban,handrail,wood,
None,None,5106-CEM-0571,None,plate_0007,f03,london,under_ground,51.520499085,-0.134642741,csd17,urban,handrail,wood,
None,None,5106-CEM-0572,None,plate_0007,f04,london,under_ground,51.516276082,-0.13085605,csd17,urban,handrail,metal,
None,None,5106-CEM-0573,None,plate_0007,f05,london,under_ground,51.511290786,-0.128222550,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0574,None,plate_0007,f06,london,under_ground,51.508661338,-0.124733426,csd17,urban,handrail,metal,
None,None,5106-CEM-0575,None,plate_0007,f07,london,under_ground,51.507310119,-0.122340604,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0576,None,plate_0007,f08,london,under_ground,51.503576438,-0.114051784,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0577,None,plate_0007,f09,london,above_ground_open,51.650657954,-0.194737478,csd17,urban,bench,wood,
None,None,5106-CEM-0578,None,plate_0007,f10,london,above_ground_open,51.630265127,-0.179247175,csd17,urban,bench,wood,
None,None,5106-CEM-0579,None,plate_0007,f11,london,above_ground_open,51.617872781,-0.185394277,csd17,urban,bench,wood,
None,None,5106-CEM-0580,None,plate_0007,f12,london,above_ground_open,51.609549070,-0.188445598,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0581,None,plate_0007,g01,london,above_ground_open,51.601000000,-0.192400000,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0582,None,plate_0007,g02,london,above_ground_open,51.587335007,-0.164725648,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0583,None,plate_0007,g03,london,under_ground,51.577658850,-0.146618543,csd17,urban,bench,metal,
None,None,5106-CEM-0584,None,plate_0007,g04,london,under_ground,51.565495779,-0.135099708,csd17,urban,bench,metal,
None,None,5106-CEM-0585,None,plate_0007,g05,london,under_ground,51.556736692,-0.137907511,csd17,urban,bench,metal,
None,None,5106-CEM-0586,None,plate_0007,g06,london,under_ground,51.550367969,-0.140452418,csd17,urban,bench,metal,
None,None,5106-CEM-0587,None,plate_0007,g07,london,under_ground,51.539468601,-0.142709548,csd17,urban,bench,metal,
None,None,5106-CEM-0588,None,plate_0007,g08,london,under_ground,51.534278448,-0.138821617,csd17,urban,bench,metal,
None,None,5106-CEM-0589,None,plate_0007,g09,london,under_ground,51.528665946,-0.133265016,csd17,urban,bench,metal,
None,None,5106-CEM-0590,None,plate_0007,g10,london,under_ground,51.53046702,-0.123838556,csd17,urban,bench,metal,
None,None,5106-CEM-0591,None,plate_0007,g11,london,under_ground,51.532570565,-0.105772295,csd17,urban,bench,metal,
None,None,5106-CEM-0592,None,plate_0007,g12,london,under_ground,51.525673036,-0.087540958,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0593,None,plate_0007,h01,london,under_ground,51.518434153,-0.088988842,csd17,urban,bench,metal,
None,None,5106-CEM-0594,None,plate_0007,h02,london,under_ground,51.513373502,-0.088906725,csd17,urban,handrail,metal,
None,None,5106-CEM-0595,None,plate_0007,h03,london,under_ground,51.50557208,-0.086907553,csd17,urban,bench,metal,
None,None,5106-CEM-0596,None,plate_0007,h04,london,under_ground,51.501270700,-0.093692651,csd17,urban,bench,metal,
None,None,5106-CEM-0597,None,plate_0007,h05,london,under_ground,51.495847724,-0.100711857,csd17,urban,bench,metal,
None,None,5106-CEM-0598,None,plate_0007,h06,london,under_ground,51.488193706,-0.105475190,csd17,urban,bench,wood,
None,None,5106-CEM-0599,None,plate_0007,h07,london,under_ground,51.482032000,-0.112797000,csd17,urban,bench,wood,
None,None,5106-CEM-0600,None,plate_0007,h08,london,under_ground,51.472241139,-0.122895213,csd17,urban,bench,wood,
None,None,5106-CEM-0601,None,plate_0007,h09,london,under_ground,51.464923475,-0.129515616,csd17,urban,bench,wood,
None,None,5106-CEM-0602,None,plate_0007,h10,london,under_ground,51.461803357,-0.138295129,csd17,urban,bench,wood,
None,None,5106-CEM-0603,None,plate_0007,h11,london,under_ground,51.452674157,-0.147959970,csd17,urban,bench,wood,
None,None,5106-CEM-0604,None,plate_0007,h12,london,under_ground,51.443404055,-0.153182996,csd17,urban,bench,wood,
None,None,5106-CEM-0605,None,plate_0008,a01,london,under_ground,51.435836120,-0.159677894,csd17,urban,bench,wood,
None,None,5106-CEM-0606,None,plate_0008,a02,london,under_ground,51.427516012,-0.167954323,csd17,urban,bench,wood,
None,None,5106-CEM-0607,None,plate_0008,a03,london,under_ground,51.418149511,-0.177678808,csd17,urban,bench,metal,
None,None,5106-CEM-0608,None,plate_0008,a04,london,under_ground,51.415307000,-0.191915000,csd17,urban,bench,metal,
None,None,5106-CEM-0609,None,plate_0008,a05,london,above_ground_open,51.402413117,-0.194767862,csd17,urban,bench,-,
None,None,5106-CEM-0610,None,plate_0008,a06,london,above_ground_open,51.613684847,-0.274946709,csd17,urban,bench,wood,
None,None,5106-CEM-0611,None,plate_0008,a07,london,above_ground_open,51.602738309,-0.264170829,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0612,None,plate_0008,a08,london,above_ground_open,51.595351419,-0.250108975,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0613,None,plate_0008,a09,london,above_ground_open,51.583358035,-0.226465843,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0614,None,plate_0008,a10,london,above_ground_open,51.576860881,-0.213428926,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0615,None,plate_0008,a11,london,above_ground_open,51.572285858,-0.193965660,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0616,None,plate_0008,a12,london,under_ground,51.556754839,-0.178202920,csd17,urban,bench,metal,
None,None,5106-CEM-0617,None,plate_0008,b01,london,under_ground,51.550493839,-0.164212238,csd17,urban,bench,metal,
None,None,5106-CEM-0618,None,plate_0008,b02,london,under_ground,51.544151895,-0.153701577,csd17,urban,bench,metal,
None,None,5106-CEM-0619,None,plate_0008,b03,london,under_ground,51.52458249,-0.138254185,csd17,urban,bench,metal,
None,None,5106-CEM-0620,None,plate_0008,b04,london,under_ground,51.520499085,-0.134642741,csd17,urban,bench,metal,
None,None,5106-CEM-0621,None,plate_0008,b05,london,under_ground,51.516276082,-0.13085605,csd17,urban,bench,metal,
None,None,5106-CEM-0622,None,plate_0008,b06,london,under_ground,51.511290786,-0.128222550,csd17,urban,bench,metal,
None,None,5106-CEM-0623,None,plate_0008,b07,london,under_ground,51.508661338,-0.124733426,csd17,urban,bench,metal,
None,None,5106-CEM-0624,None,plate_0008,b08,london,under_ground,51.507310119,-0.122340604,csd17,urban,bench,metal,
None,None,5106-CEM-0625,None,plate_0008,b09,london,under_ground,51.503576438,-0.114051784,csd17,urban,bench,metal,
None,None,5106-CEM-0626,None,plate_0008,b10,london,above_ground_open,51.592263678,-0.335193509,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0627,None,plate_0008,b11,london,above_ground_open,51.581846365,-0.317125399,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0628,None,plate_0008,b12,london,above_ground_open,51.570231405,-0.308554798,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0629,None,plate_0008,c01,london,above_ground_open,51.562548968,-0.304116057,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0630,None,plate_0008,c02,london,above_ground_open,51.552393189,-0.296820887,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0631,None,plate_0008,c03,london,above_ground_open,51.543989547,-0.275371113,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0632,None,plate_0008,c04,london,above_ground_open,51.536255187,-0.257476566,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0633,None,plate_0008,c05,london,above_ground_open,51.532259837,-0.244259053,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0634,None,plate_0008,c06,london,above_ground_open,51.530526498,-0.224683208,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0635,None,plate_0008,c07,london,above_ground_open,51.534167072,-0.204675391,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0636,None,plate_0008,c08,london,under_ground,51.535139924,-0.193943923,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0637,None,plate_0008,c09,london,under_ground,51.529828870,-0.185609035,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0638,None,plate_0008,c10,london,under_ground,51.523345437,-0.183649798,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0639,None,plate_0008,c11,london,under_ground,51.515378873,-0.175365294,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0640,None,plate_0008,c12,london,under_ground,51.519994068,-0.167644928,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0641,None,plate_0008,d01,london,under_ground,51.522296752,-0.163080891,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0642,None,plate_0008,d02,london,under_ground,51.523131159,-0.156881847,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0643,None,plate_0008,d03,london,under_ground,51.523573745,-0.146845189,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0644,None,plate_0008,d04,london,under_ground,51.510101282,-0.133994054,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0645,None,plate_0008,d05,london,under_ground,51.508661338,-0.124733426,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0646,None,plate_0008,d06,london,under_ground,51.503576438,-0.114051784,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0647,None,plate_0008,d07,london,under_ground,51.499131086,-0.111745717,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0648,None,plate_0008,d08,london,under_ground,51.495847724,-0.100711857,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0649,None,plate_0008,d09,london,above_ground_open,51.592263678,-0.335193509,csd17,urban,handrail,metal,
None,None,5106-CEM-0650,None,plate_0008,d10,london,above_ground_open,51.581846365,-0.317125399,csd17,urban,handrail,metal,
None,None,5106-CEM-0651,None,plate_0008,d11,london,above_ground_open,51.570231405,-0.308554798,csd17,urban,handrail,metal,
None,None,5106-CEM-0652,None,plate_0008,d12,london,above_ground_open,51.562548968,-0.304116057,csd17,urban,handrail,metal,
None,None,5106-CEM-0653,None,plate_0008,e01,london,above_ground_open,51.552393189,-0.296820887,csd17,urban,handrail,wood,
None,None,5106-CEM-0654,None,plate_0008,e02,london,above_ground_open,51.543989547,-0.275371113,csd17,urban,handrail,metal,
None,None,5106-CEM-0655,None,plate_0008,e03,london,above_ground_open,51.536255187,-0.257476566,csd17,urban,handrail,metal,
None,None,5106-CEM-0656,None,plate_0008,e04,london,above_ground_open,51.532259837,-0.244259053,csd17,urban,handrail,metal,
None,None,5106-CEM-0657,None,plate_0008,e05,london,above_ground_open,51.530526498,-0.224683208,csd17,urban,handrail,metal,
None,None,5106-CEM-0658,None,plate_0008,e06,london,above_ground_open,51.534167072,-0.204675391,csd17,urban,handrail,metal,
None,None,5106-CEM-0659,None,plate_0008,e07,london,under_ground,51.535139924,-0.193943923,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0660,None,plate_0008,e08,london,under_ground,51.529828870,-0.185609035,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0661,None,plate_0008,e09,london,under_ground,51.523345437,-0.183649798,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0662,None,plate_0008,e10,london,under_ground,51.515378873,-0.175365294,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0663,None,plate_0008,e11,london,under_ground,51.519994068,-0.167644928,csd17,urban,handrail,metal,
None,None,5106-CEM-0664,None,plate_0008,e12,london,under_ground,51.522296752,-0.163080891,csd17,urban,handrail,metal,
None,None,5106-CEM-0665,None,plate_0008,f01,london,under_ground,51.523131159,-0.156881847,csd17,urban,handrail,metal,
None,None,5106-CEM-0666,None,plate_0008,f02,london,under_ground,51.523573745,-0.146845189,csd17,urban,handrail,metal,
None,None,5106-CEM-0667,None,plate_0008,f03,london,under_ground,51.515198326,-0.141753096,csd17,urban,handrail,metal,
None,None,5106-CEM-0668,None,plate_0008,f04,london,under_ground,51.510101282,-0.133994054,csd17,urban,handrail,metal,
None,None,5106-CEM-0669,None,plate_0008,f05,london,under_ground,51.508661338,-0.124733426,csd17,urban,handrail,metal,
None,None,5106-CEM-0670,None,plate_0008,f06,london,under_ground,51.507310119,-0.122340604,csd17,urban,handrail,metal,
None,None,5106-CEM-0671,None,plate_0008,f07,london,under_ground,51.503576438,-0.114051784,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0672,None,plate_0008,f08,london,under_ground,51.499131086,-0.111745717,csd17,urban,handrail,metal,
None,None,5106-CEM-0673,None,plate_0008,f09,london,under_ground,51.495847724,-0.100711857,csd17,urban,handrail,metal,
None,None,5106-CEM-0674,None,plate_0008,f10,london,above_ground_open,51.592263678,-0.335193509,csd17,urban,bench,wood,
None,None,5106-CEM-0675,None,plate_0008,f11,london,above_ground_open,51.581846365,-0.317125399,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0676,None,plate_0008,f12,london,above_ground_open,51.570231405,-0.308554798,csd17,urban,bench,wood,
None,None,5106-CEM-0677,None,plate_0008,g01,london,,,,csd17,,,,
None,None,5106-CEM-0678,None,plate_0008,g02,london,,,,csd17,,,,
None,None,5106-CEM-0679,None,plate_0008,g03,london,,,,csd17,,,,
None,None,5106-CEM-0680,None,plate_0008,g04,london,,,,csd17,,,,
None,None,5106-CEM-0681,None,plate_0008,g05,london,above_ground_open,51.562548968,-0.304116057,csd17,urban,bench,wood,
None,None,5106-CEM-0682,None,plate_0008,g06,london,above_ground_open,51.552393189,-0.296820887,csd17,urban,bench,metal,
None,None,5106-CEM-0683,None,plate_0008,g07,london,above_ground_open,51.543989547,-0.275371113,csd17,urban,bench,wood,
None,None,5106-CEM-0684,None,plate_0008,g08,london,above_ground_open,51.536255187,-0.257476566,csd17,urban,bench,metal,
None,None,5106-CEM-0685,None,plate_0008,g09,london,above_ground_open,51.532259837,-0.244259053,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0686,None,plate_0008,g10,london,above_ground_open,51.530526498,-0.224683208,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0687,None,plate_0008,g11,london,above_ground_open,51.534167072,-0.204675391,csd17,urban,bench,metal,
None,None,5106-CEM-0688,None,plate_0008,g12,london,under_ground,51.535139924,-0.193943923,csd17,urban,bench,metal,
None,None,5106-CEM-0689,None,plate_0008,h01,london,under_ground,51.529828870,-0.185609035,csd17,urban,bench,metal,
None,None,5106-CEM-0690,None,plate_0008,h02,london,under_ground,51.523345437,-0.183649798,csd17,urban,bench,metal,
None,None,5106-CEM-0691,None,plate_0008,h03,london,under_ground,51.515378873,-0.175365294,csd17,urban,bench,metal,
None,None,5106-CEM-0692,None,plate_0008,h04,london,under_ground,51.519994068,-0.167644928,csd17,urban,bench,metal,
None,None,5106-CEM-0693,None,plate_0008,h05,london,under_ground,51.522296752,-0.163080891,csd17,urban,bench,metal,
None,None,5106-CEM-0694,None,plate_0008,h06,london,under_ground,51.523131159,-0.156881847,csd17,urban,bench,metal,
None,None,5106-CEM-0695,None,plate_0008,h07,london,under_ground,51.523573745,-0.146845189,csd17,urban,bench,metal,
None,None,5106-CEM-0696,None,plate_0008,h08,london,under_ground,51.515198326,-0.141753096,csd17,urban,bench,metal,
None,None,5106-CEM-0697,None,plate_0008,h09,london,under_ground,51.510101282,-0.133994054,csd17,urban,bench,metal,
None,None,5106-CEM-0698,None,plate_0008,h10,london,under_ground,51.508661338,-0.124733426,csd17,urban,bench,metal,
None,None,5106-CEM-0699,None,plate_0008,h11,london,under_ground,51.507310119,-0.122340604,csd17,urban,bench,metal,
None,None,5106-CEM-0700,None,plate_0008,h12,london,under_ground,51.503576438,-0.114051784,csd17,urban,bench,metal,
None,None,5106-CEM-0701,None,plate_0009,a01,london,under_ground,51.499131086,-0.111745717,csd17,urban,bench,metal,
None,None,5106-CEM-0702,None,plate_0009,a02,london,under_ground,51.495847724,-0.100711857,csd17,urban,bench,metal,
None,None,5106-CEM-0703,None,plate_0009,a03,london,above_ground_open,51.579392732,-0.336973212,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0704,None,plate_0009,a04,london,above_ground_open,51.578651178,-0.318174443,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0705,None,plate_0009,a05,london,above_ground_open,51.572097704,-0.295226402,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0706,None,plate_0009,a06,london,under_ground,51.523789348,-0.143930250,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0707,None,plate_0009,a07,london,under_ground,51.525626629,-0.135824263,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0708,None,plate_0009,a08,london,under_ground,51.520517640,-0.105050320,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0709,None,plate_0009,a09,london,under_ground,51.520213415,-0.097698591,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0710,None,plate_0009,a10,london,under_ground,51.518434153,-0.088988842,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0711,None,plate_0009,a11,london,under_ground,51.517421127,-0.082958757,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0712,None,plate_0009,a12,london,under_ground,51.514342817,-0.075600611,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0713,None,plate_0009,b01,london,above_ground_open,51.579392732,-0.336973212,csd17,urban,handrail,metal,
None,None,5106-CEM-0714,None,plate_0009,b02,london,above_ground_open,51.578651178,-0.318174443,csd17,urban,handrail,metal,
None,None,5106-CEM-0715,None,plate_0009,b03,london,above_ground_open,51.572097704,-0.295226402,csd17,urban,handrail,metal,
None,None,5106-CEM-0716,None,plate_0009,b04,london,above_ground_open,51.563321392,-0.279220664,csd17,urban,handrail,metal,
None,None,5106-CEM-0717,None,plate_0009,b05,london,above_ground_open,51.547132085,-0.18047382,csd17,urban,handrail,metal,
None,None,5106-CEM-0718,None,plate_0009,b06,london,,,,csd17,,,,
None,None,5106-CEM-0719,None,plate_0009,b07,london,,,,csd17,,,,
None,None,5106-CEM-0720,None,plate_0009,b08,london,,,,csd17,,,,
None,None,5106-CEM-0721,None,plate_0009,b09,london,,,,csd17,,,,
None,None,5106-CEM-0722,None,plate_0009,b10,london,under_ground,51.523131159,-0.156881847,csd17,urban,handrail,wood,
None,None,5106-CEM-0723,None,plate_0009,b11,london,under_ground,51.523789348,-0.143930250,csd17,urban,handrail,metal_wood,
None,None,5106-CEM-0724,None,plate_0009,b12,london,under_ground,51.525626629,-0.135824263,csd17,urban,handrail,metal,
None,None,5106-CEM-0725,None,plate_0009,c01,london,under_ground,51.530467020,-0.123838556,csd17,urban,handrail,metal,
None,None,5106-CEM-0726,None,plate_0009,c02,london,under_ground,51.520517640,-0.105050320,csd17,urban,handrail,metal,
None,None,5106-CEM-0727,None,plate_0009,c03,london,under_ground,51.520213415,-0.097698591,csd17,urban,handrail,metal,
None,None,5106-CEM-0728,None,plate_0009,c04,london,under_ground,51.518434153,-0.088988842,csd17,urban,handrail,metal,
None,None,5106-CEM-0729,None,plate_0009,c05,london,under_ground,51.517421127,-0.082958757,csd17,urban,handrail,wood,
None,None,5106-CEM-0730,None,plate_0009,c06,london,under_ground,51.514342817,-0.075600611,csd17,urban,handrail,wood,
None,None,5106-CEM-0731,None,plate_0009,c07,london,above_ground_open,51.579392732,-0.336973212,csd17,urban,bench,wood,
None,None,5106-CEM-0732,None,plate_0009,c08,london,above_ground_open,51.578651178,-0.318174443,csd17,urban,bench,wood,
None,None,5106-CEM-0733,None,plate_0009,c09,london,above_ground_open,51.572097704,-0.295226402,csd17,urban,bench,wood,
None,None,5106-CEM-0734,None,plate_0009,c10,london,above_ground_open,51.563321392,-0.279220664,csd17,urban,bench,metal,
None,None,5106-CEM-0735,None,plate_0009,c11,london,above_ground_open,51.547132085,-0.18047382,csd17,urban,bench,wood,
None,None,5106-CEM-0736,None,plate_0009,c12,london,under_ground,51.523131159,-0.156881847,csd17,urban,bench,wood,
None,None,5106-CEM-0737,None,plate_0009,d01,london,under_ground,51.523789348,-0.143930250,csd17,urban,bench,metal_wood,
None,None,5106-CEM-0738,None,plate_0009,d02,london,under_ground,51.525626629,-0.135824263,csd17,urban,bench,wood,
None,None,5106-CEM-0739,None,plate_0009,d03,london,under_ground,51.530467020,-0.123838556,csd17,urban,bench,metal,
None,None,5106-CEM-0740,None,plate_0009,d04,london,under_ground,51.520517640,-0.105050320,csd17,urban,bench,metal,
None,None,5106-CEM-0741,None,plate_0009,d05,london,under_ground,51.520213415,-0.097698591,csd17,urban,bench,wood,
None,None,5106-CEM-0742,None,plate_0009,d06,london,under_ground,51.518434153,-0.088988842,csd17,urban,bench,metal,
None,None,5106-CEM-0743,None,plate_0009,d07,london,under_ground,51.517421127,-0.082958757,csd17,urban,bench,metal,
None,None,5106-CEM-0744,None,plate_0009,d08,london,under_ground,51.514342817,-0.075600611,csd17,urban,bench,metal,
None,None,5106-CEM-0745,None,plate_0009,d09,london,under_ground,51.583022656,-0.019910230,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0746,None,plate_0009,d10,london,under_ground,51.587012708,-0.040984391,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0747,None,plate_0009,d11,london,under_ground,51.588112841,-0.060276117,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0748,None,plate_0009,d12,london,under_ground,51.583414085,-0.072478320,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0749,None,plate_0009,e01,london,under_ground,51.564470950,-0.106495674,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0750,None,plate_0009,e02,london,under_ground,51.546300742,-0.103948483,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0751,None,plate_0009,e03,london,under_ground,51.530467020,-0.123838556,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0752,None,plate_0009,e04,london,under_ground,51.528665946,-0.133265016,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0753,None,plate_0009,e05,london,under_ground,51.524582490,-0.138254185,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0754,None,plate_0009,e06,london,under_ground,51.515198326,-0.141753096,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0755,None,plate_0009,e07,london,under_ground,51.506918921,-0.142899998,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0756,None,plate_0009,e08,london,under_ground,51.496415738,-0.143828518,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0757,None,plate_0009,e09,london,under_ground,51.489267016,-0.133715860,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0758,None,plate_0009,e10,london,under_ground,51.485802837,-0.123728675,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0759,None,plate_0009,e11,london,under_ground,51.472241139,-0.122895213,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0760,None,plate_0009,e12,london,under_ground,51.462653263,-0.114611795,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0761,None,plate_0009,f01,london,under_ground,51.587012708,-0.040984391,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0762,None,plate_0009,f02,london,under_ground,51.588112841,-0.060276117,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0763,None,plate_0009,f03,london,under_ground,51.583414085,-0.072478320,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0764,None,plate_0009,f04,london,under_ground,51.564470950,-0.106495674,csd17,urban,handrail,metal,
None,None,5106-CEM-0765,None,plate_0009,f05,london,under_ground,51.546300742,-0.103948483,csd17,urban,-,-,
None,None,5106-CEM-0766,None,plate_0009,f06,london,under_ground,51.530467020,-0.123838556,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0767,None,plate_0009,f07,london,under_ground,51.528665946,-0.133265016,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0768,None,plate_0009,f08,london,under_ground,51.524582490,-0.138254185,csd17,urban,-,-,
None,None,5106-CEM-0769,None,plate_0009,f09,london,under_ground,51.515198326,-0.141753096,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0770,None,plate_0009,f10,london,under_ground,51.506918921,-0.142899998,csd17,urban,-,-,
None,None,5106-CEM-0771,None,plate_0009,f11,london,under_ground,51.496415738,-0.143828518,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0772,None,plate_0009,f12,london,under_ground,51.489267016,-0.133715860,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0773,None,plate_0009,g01,london,under_ground,51.485802837,-0.123728675,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0774,None,plate_0009,g02,london,under_ground,51.472241139,-0.122895213,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0775,None,plate_0009,g03,london,under_ground,51.462653263,-0.114611795,csd17,urban,escalator_handrail,rubber,
None,None,5106-CEM-0776,None,plate_0009,g04,london,under_ground,51.583022656,-0.019910230,csd17,urban,bench,wood,
None,None,5106-CEM-0777,None,plate_0009,g05,london,under_ground,51.587012708,-0.040984391,csd17,urban,bench,wood,
None,None,5106-CEM-0778,None,plate_0009,g06,london,under_ground,51.588112841,-0.060276117,csd17,urban,bench,wood,
